
0	Merkmale	O	O	O	O
1	Die	O	O	O	O
2	rundlichen	O	O	O	O
3	bis	O	O	O	O
4	muschelförmigen	O	O	O	O
5	Fruchtkörper	O	O	O	O
6	des	O	O	O	O
7	Milden	O	O	O	O
8	Zwergknäuelings	O	O	O	O
9	erscheinen	O	O	O	O
10	gesellig	O	O	O	O
11	oder	O	O	O	O
12	in	O	O	O	O
13	dachziegelartigen	O	O	O	O
14	Rasen	O	O	O	O
15	.	O	O	O	O

0	Fadinger	B-PER	O	B-PER	O
1	verbuchte	O	O	O	O
2	seine	O	O	O	O
3	ersten	O	O	O	O
4	Erfolgen	O	O	O	O
5	als	O	O	O	O
6	Manager	O	O	O	O
7	der	O	O	O	O
8	deutschen	B-LOCderiv	O	B-LOCderiv	B-LOCderiv
9	Elektroformation	O	O	O	O
10	OFF	B-ORG	O	B-ORG	O
11	(	O	O	O	O
12	u.a	O	O	O	O
13	.	O	O	O	O

0	Auch	O	O	O	O
1	im	O	O	O	O
2	Fichtegebirge	B-LOC	O	B-LOC	O
3	gedeihen	O	O	O	O
4	die	O	O	O	O
5	orangenen	O	O	O	O
6	Knollen	O	O	O	O
7	,	O	O	O	O
8	freut	O	O	O	O
9	sich	O	O	O	O
10	Werner	B-PER	O	B-PER	O
11	Pöhlmann	I-PER	O	I-PER	O
12	,	O	O	O	O
13	Betriebsleiter	O	O	O	O
14	bei	O	O	O	O
15	Dieter	B-ORG	O	B-PER	O
16	Frohmader	I-ORG	O	I-PER	O
17	in	O	O	O	O
18	Marktredwitz	B-LOC	O	B-LOC	O
19	.	O	O	O	O

0	Es	O	O	O	O
1	ist	O	O	O	O
2	also	O	O	O	O
3	nicht	O	O	O	O
4	so	O	O	O	O
5	ein	O	O	O	O
6	Kultursprung	O	O	O	O
7	.	O	O	O	O

0	Er	O	O	O	O
1	starb	O	O	O	O
2	am	O	O	O	O
3	03.10.1988	O	O	O	O
4	,	O	O	O	O
5	vier	O	O	O	O
6	Jahre	O	O	O	O
7	nach	O	O	O	O
8	seiner	O	O	O	O
9	Frau	O	O	O	O
10	Marianne	B-PER	O	B-PER	O
11	,	O	O	O	O
12	an	O	O	O	O
13	Herz-Kreislaufversagen	O	O	O	O
14	in	O	O	O	O
15	einem	O	O	O	O
16	Regensburger	B-LOCderiv	O	B-LOCderiv	O
17	Krankenhaus	O	O	O	O
18	.	O	O	O	O

0	Danach	O	O	O	O
1	rutschte	O	O	O	O
2	er	O	O	O	O
3	mehrere	O	O	O	O
4	Meter	O	O	O	O
5	weit	O	O	O	O
6	und	O	O	O	O
7	erlitt	O	O	O	O
8	schwere	O	O	O	O
9	Verletzungen	O	O	O	O
10	.	O	O	O	O

0	Denn	O	O	O	O
1	der	O	O	O	O
2	Islam	O	O	O	O
3	verbietet	O	O	O	O
4	den	O	O	O	O
5	Mord	O	O	O	O
6	an	O	O	O	O
7	Menschen	O	O	O	O
8	.	O	O	O	O

0	Old	B-LOC	O	B-LOC	O
1	Sarum	I-LOC	O	I-LOC	O
2	war	O	O	O	O
3	verlassen	O	O	O	O
4	und	O	O	O	O
5	zerfiel	O	O	O	O
6	.	O	O	O	O

0	Ein	O	O	O	O
1	18-	O	O	O	O
2	und	O	O	O	O
3	ein	O	O	O	O
4	15-jähriger	O	O	O	O
5	Schüler	O	O	O	O
6	aus	O	O	O	O
7	Neuburg	B-LOC	O	B-LOC	O
8	drangen	O	O	O	O
9	auf	O	O	O	O
10	das	O	O	O	O
11	Gelände	O	O	O	O
12	einer	O	O	O	O
13	Brauerei	O	O	O	O
14	ein	O	O	O	O
15	und	O	O	O	O
16	entwendeten	O	O	O	O
17	drei	O	O	O	O
18	Bierkästen	O	O	O	O
19	als	O	O	O	O
20	Leergut	O	O	O	O
21	.	O	O	O	O

0	Alleine	O	O	O	O
1	60	O	O	O	O
2	000	O	O	O	O
3	Euro	B-OTH	O	B-OTH	O
4	pro	O	O	O	O
5	Saison	O	O	O	O
6	fallen	O	O	O	O
7	für	O	O	O	O
8	die	O	O	O	O
9	Blau-Schwarzen	O	O	O	O
10	an	O	O	O	O
11	Energiekosten	O	O	O	O
12	an	O	O	O	O
13	.	O	O	O	O

0	Die	O	O	O	O
1	letzte	O	O	O	O
2	,	O	O	O	O
3	dritte	O	O	O	O
4	Serie	O	O	O	O
5	(	O	O	O	O
6	allerdings	O	O	O	O
7	den	O	O	O	O
8	8.32	O	O	O	O
9	gab	O	O	O	O
10	es	O	O	O	O
11	nicht	O	O	O	O
12	mehr	O	O	O	O
13	)	O	O	O	O
14	wurde	O	O	O	O
15	nochmals	O	O	O	O
16	mit	O	O	O	O
17	optischen	O	O	O	O
18	und	O	O	O	O
19	technischen	O	O	O	O
20	Neuerungen	O	O	O	O
21	versehen	O	O	O	O
22	.	O	O	O	O

0	"	O	O	O	O
1	Halb	O	O	O	O
2	so	O	O	O	O
3	schlimm	O	O	O	O
4	"	O	O	O	O
5	,	O	O	O	O
6	meint	O	O	O	O
7	der	O	O	O	O
8	Direktor	O	O	O	O
9	des	O	O	O	O
10	Aussenwirtschaftsförderers	O	O	O	O
11	Osec	B-ORG	O	B-ORG	O
12	,	O	O	O	O
13	Daniel	B-PER	O	B-PER	O
14	Küng	I-PER	O	I-PER	O
15	.	O	O	O	O

0	Die	O	O	O	O
1	Geschichte	O	O	O	O
2	fügt	O	O	O	O
3	sich	O	O	O	O
4	nahtlos	O	O	O	O
5	an	O	O	O	O
6	das	O	O	O	O
7	Geschehen	O	O	O	O
8	das	O	O	O	O
9	Hauptspiels	O	O	O	O
10	an	O	O	O	O
11	,	O	O	O	O
12	der	O	O	O	O
13	Spieler	O	O	O	O
14	betritt	O	O	O	O
15	nun	O	O	O	O
16	das	O	O	O	O
17	Totenreich	O	O	O	O
18	des	O	O	O	O
19	Hades	B-PER	O	O	O
20	um	O	O	O	O
21	sich	O	O	O	O
22	neuen	O	O	O	O
23	Herausforderungen	O	O	O	O
24	zu	O	O	O	O
25	stellen	O	O	O	O
26	.	O	O	O	O

0	Damit	O	O	O	O
1	erfüllte	O	O	O	O
2	das	O	O	O	O
3	TecDax-Unternehmen	B-OTHpart	O	B-ORGpart	O
4	die	O	O	O	O
5	Erwartungen	O	O	O	O
6	.	O	O	O	O

0	Anleger	O	O	O	O
1	setzten	O	O	O	O
2	auf	O	O	O	O
3	ein	O	O	O	O
4	rasches	O	O	O	O
5	Kriegsende	O	O	O	O
6	und	O	O	O	O
7	verknüpften	O	O	O	O
8	die	O	O	O	O
9	bessere	O	O	O	O
10	Stimmung	O	O	O	O
11	mit	O	O	O	O
12	einer	O	O	O	O
13	anspringenden	O	O	O	O
14	Wirtschaft	O	O	O	O
15	.	O	O	O	O

0	Im	O	O	O	O
1	Deutschlandfunk	B-ORG	B-LOCpart	B-ORG	O
2	ergänzte	O	O	O	O
3	Pfeiffer	B-PER	O	B-PER	O
4	,	O	O	O	O
5	das	O	O	O	O
6	Defizit	O	O	O	O
7	der	O	O	O	O
8	gesetzlichen	O	O	O	O
9	Kassen	O	O	O	O
10	betrage	O	O	O	O
11	in	O	O	O	O
12	diesem	O	O	O	O
13	Jahr	O	O	O	O
14	7,8	O	O	O	O
15	Milliarden	O	O	O	O
16	Euro	B-OTH	O	B-OTH	O
17	.	O	O	O	O

0	Als	O	O	O	O
1	Chef-Humorist	O	O	O	O
2	trat	O	O	O	O
3	dabei	O	O	O	O
4	Trainer	O	O	O	O
5	Ralf	B-PER	O	B-PER	O
6	Rangnick	I-PER	O	I-PER	O
7	auf	O	O	O	O
8	,	O	O	O	O
9	der	O	O	O	O
10	zu	O	O	O	O
11	Protokoll	O	O	O	O
12	gab	O	O	O	O
13	:	O	O	O	O
14	"	O	O	O	O
15	Entscheidend	O	O	O	O
16	ist	O	O	O	O
17	für	O	O	O	O
18	uns	O	O	O	O
19	allein	O	O	O	O
20	der	O	O	O	O
21	Abstand	O	O	O	O
22	zu	O	O	O	O
23	Platz	O	O	O	O
24	16.	O	O	O	O
25	"	O	O	O	O

0	Außergewöhnliche	O	O	O	O
1	Maschinen	O	O	O	O
2	sind	O	O	O	O
3	das	O	O	O	O
4	,	O	O	O	O
5	aber	O	O	O	O
6	ich	O	O	O	O
7	zeige	O	O	O	O
8	sie	O	O	O	O
9	in	O	O	O	O
10	meinem	O	O	O	O
11	Film	O	O	O	O
12	nicht	O	O	O	O
13	.	O	O	O	O

0	Dieser	O	O	O	O
1	bildet	O	O	O	O
2	hier	O	O	O	O
3	den	O	O	O	O
4	Anfang	O	O	O	O
5	jeder	O	O	O	O
6	siebentägigen	O	O	O	O
7	Woche	O	O	O	O
8	und	O	O	O	O
9	zugleich	O	O	O	O
10	ihre	O	O	O	O
11	Vollendung	O	O	O	O
12	als	O	O	O	O
13	„	O	O	O	O
14	achter	O	O	O	O
15	Tag	O	O	O	O
16	“	O	O	O	O
17	.	O	O	O	O

0	Und	O	O	O	O
1	schließlich	O	O	O	O
2	war	O	O	O	O
3	Preston	B-PER	O	B-PER	O
4	2004	O	O	O	O
5	auf	O	O	O	O
6	der	O	O	O	O
7	Platte	O	O	O	O
8	Heavy	B-OTH	O	B-OTH	O
9	Lightning	I-OTH	O	I-OTH	O
10	zu	O	O	O	O
11	hören	O	O	O	O
12	–	O	O	O	O
13	eine	O	O	O	O
14	Veröffentlichung	O	O	O	O
15	des	O	O	O	O
16	italienischen	B-LOCderiv	O	B-LOCderiv	O
17	Gitarristen	O	O	O	O
18	Sandro	B-PER	O	B-PER	O
19	Oliva	I-PER	O	I-PER	O
20	.	O	O	O	O

0	Die	O	O	O	O
1	Konzerte	O	O	O	O
2	in	O	O	O	O
3	Oberhausen	B-LOC	O	B-LOC	O
4	,	O	O	O	O
5	Münster	B-LOC	O	B-LOC	O
6	,	O	O	O	O
7	Frankfurt	B-LOC	O	B-LOC	O
8	und	O	O	O	O
9	Karlsruhe	B-LOC	O	B-LOC	O
10	werden	O	O	O	O
11	im	O	O	O	O
12	Mai	O	O	O	O
13	nachgeholt	O	O	O	O
14	,	O	O	O	O
15	für	O	O	O	O
16	die	O	O	O	O
17	Konzerte	O	O	O	O
18	in	O	O	O	O
19	Hannover	B-LOC	O	B-LOC	O
20	,	O	O	O	O
21	München	B-LOC	O	B-LOC	O
22	und	O	O	O	O
23	Saarbrücken	B-LOC	O	B-LOC	O
24	werden	O	O	O	O
25	neue	O	O	O	O
26	termine	O	O	O	O
27	in	O	O	O	O
28	Kürze	O	O	O	O
29	bekannt	O	O	O	O
30	gegeben	O	O	O	O
31	.	O	O	O	O

0	Die	O	O	O	O
1	Anzahl	O	O	O	O
2	der	O	O	O	O
3	Tore	O	O	O	O
4	stellte	O	O	O	O
5	einen	O	O	O	O
6	neuen	O	O	O	O
7	WM-Rekord	O	O	O	O
8	dar	O	O	O	O
9	.	O	O	O	O

0	In	O	O	O	O
1	seiner	O	O	O	O
2	Dienststellung	O	O	O	O
3	wurde	O	O	O	O
4	er	O	O	O	O
5	1901	O	O	O	O
6	Landesgeologe	O	O	O	O
7	und	O	O	O	O
8	1909	O	O	O	O
9	Bergrat	O	O	O	O
10	.	O	O	O	O

0	Chinesen	B-LOCderiv	O	B-LOCderiv	O
1	scheinen	O	O	O	O
2	mittlerweile	O	O	O	O
3	an	O	O	O	O
4	allem	O	O	O	O
5	Schuld	O	O	O	O
6	zu	O	O	O	O
7	sein	O	O	O	O
8	.	O	O	O	O

0	Dort	O	O	O	O
1	nahm	O	O	O	O
2	er	O	O	O	O
3	ab	O	O	O	O
4	dem	O	O	O	O
5	10.	O	O	O	O
6	Oktober	O	O	O	O
7	1815	O	O	O	O
8	den	O	O	O	O
9	Platz	O	O	O	O
10	des	O	O	O	O
11	verstorbenen	O	O	O	O
12	Jonathan	B-PER	O	B-PER	O
13	Williams	I-PER	O	I-PER	O
14	ein	O	O	O	O
15	;	O	O	O	O
16	nach	O	O	O	O
17	mehrmaliger	O	O	O	O
18	Wiederwahl	O	O	O	O
19	verblieb	O	O	O	O
20	er	O	O	O	O
21	bis	O	O	O	O
22	zum	O	O	O	O
23	3.	O	O	O	O
24	März	O	O	O	O
25	1823	O	O	O	O
26	im	O	O	O	O
27	Kongress	O	O	O	O
28	und	O	O	O	O
29	war	O	O	O	O
30	während	O	O	O	O
31	dieser	O	O	O	O
32	Zeit	O	O	O	O
33	unter	O	O	O	O
34	anderem	O	O	O	O
35	Vorsitzender	O	O	O	O
36	des	O	O	O	O
37	Justizausschusses	O	O	O	O
38	.	O	O	O	O

0	Zum	O	O	O	O
1	Betrieb	O	O	O	O
2	der	O	O	O	O
3	elektrischen	O	O	O	O
4	Systeme	O	O	O	O
5	ohne	O	O	O	O
6	laufendes	O	O	O	O
7	Haupttriebwerk	O	O	O	O
8	wurde	O	O	O	O
9	im	O	O	O	O
10	hinteren	O	O	O	O
11	rechten	O	O	O	O
12	Wannenheck	O	O	O	O
13	ein	O	O	O	O
14	Hilfstriebwerk	O	O	O	O
15	(	O	O	O	O
16	engl	O	O	B-OTHderiv	O
17	.	O	O	I-OTHderiv	O
18	auxiliary	O	O	O	O
19	power	O	O	O	O
20	unit	O	O	O	O
21	,	O	O	O	O
22	APU	O	O	O	O
23	)	O	O	O	O
24	installiert	O	O	O	O
25	.	O	O	O	O

0	Bei	O	O	O	O
1	einem	O	O	O	O
2	der	O	O	O	O
3	folgenschwersten	O	O	O	O
4	brannte	O	O	O	O
5	im	O	O	O	O
6	Januar	O	O	O	O
7	1999	O	O	O	O
8	in	O	O	O	O
9	Erfurt-Bindersleben	B-LOC	O	B-LOC	O
10	das	O	O	O	O
11	Verkaufshaus	O	O	O	O
12	eines	O	O	O	O
13	Möbeldiscounters	O	O	O	O
14	völlig	O	O	O	O
15	nieder	O	O	O	O
16	.	O	O	O	O

0	Der	O	O	O	O
1	Nachbar	O	O	O	O
2	wird	O	O	O	O
3	für	O	O	O	O
4	sechs	O	O	O	O
5	Wochen	O	O	O	O
6	in	O	O	O	O
7	die	O	O	O	O
8	Psychiatrie	O	O	O	O
9	eingewiesen	O	O	O	O
10	.	O	O	O	O

0	Daran	O	O	O	O
1	änderte	O	O	O	O
2	auch	O	O	O	O
3	nichts	O	O	O	O
4	mehr	O	O	O	O
5	,	O	O	O	O
6	dass	O	O	O	O
7	die	O	O	O	O
8	Föderalisten	B-ORG	O	O	O
9	nicht	O	O	O	O
10	nur	O	O	O	O
11	ein	O	O	O	O
12	Vielfaches	O	O	O	O
13	dessen	O	O	O	O
14	für	O	O	O	O
15	ihre	O	O	O	O
16	Kampagne	O	O	O	O
17	ausgaben	O	O	O	O
18	,	O	O	O	O
19	was	O	O	O	O
20	die	O	O	O	O
21	Separatisten	B-ORG	O	O	O
22	aufbrachten	O	O	O	O
23	,	O	O	O	O
24	sondern	O	O	O	O
25	dabei	O	O	O	O
26	auch	O	O	O	O
27	noch	O	O	O	O
28	Staatsgelder	O	O	O	O
29	einsetzten	O	O	O	O
30	.	O	O	O	O

0	Und	O	O	O	O
1	diesmal	O	O	O	O
2	in	O	O	O	O
3	Paris	B-LOC	O	B-LOC	O
4	wegen	O	O	O	O
5	des	O	O	O	O
6	erhöhten	O	O	O	O
7	Unruhepotenzials	O	O	O	O
8	zusätzlich	O	O	O	O
9	dabei	O	O	O	O
10	:	O	O	O	O
11	zwei	O	O	O	O
12	Mitarbeiter	O	O	O	O
13	eines	O	O	O	O
14	privaten	O	O	O	O
15	Sicherheitsdienstes	O	O	O	O
16	.	O	O	O	O

0	Während	O	O	O	O
1	des	O	O	O	O
2	ersten	B-OTH	O	B-OTH	O
3	Weltkrieges	I-OTH	O	I-OTH	O
4	perfektionierte	O	O	O	O
5	Wieland	B-PER	O	B-PER	O
6	chemische	O	O	O	O
7	Kampfstoffe	O	O	O	O
8	wie	O	O	O	O
9	Lost	O	O	B-OTH	O
10	und	O	O	O	O
11	entwickelte	O	O	O	O
12	sogenannte	O	O	O	O
13	»	O	O	O	O
14	Maskenbrecher	O	O	O	O
15	«	O	O	O	O
16	.	O	O	O	O

0	Später	O	O	O	O
1	erwarb	O	O	O	O
2	Wiesinger	B-PER	O	B-PER	O
3	mit	O	O	O	O
4	ihrem	O	O	O	O
5	Mann	O	O	O	O
6	und	O	O	O	O
7	Kletterpartner	O	O	O	O
8	Hans	B-PER	O	B-PER	O
9	Steger	I-PER	O	I-PER	O
10	die	O	O	O	O
11	Dellai	O	O	B-PER	O
12	Hütte	O	O	I-PER	O
13	auf	O	O	O	O
14	der	O	O	O	O
15	Seiser	B-LOC	O	B-LOC	O
16	Alm	I-LOC	O	I-LOC	O
17	,	O	O	O	O
18	die	O	O	O	O
19	sie	O	O	O	O
20	zum	O	O	O	O
21	heute	O	O	O	O
22	noch	O	O	O	O
23	bestehenden	O	O	O	O
24	Hotel	O	O	O	O
25	Steger-Dellai	B-ORG	O	B-ORG	O
26	ausbaute	O	O	O	O
27	.	O	O	O	O

0	Spätestens	O	O	O	O
1	am	O	O	O	O
2	kommenden	O	O	O	O
3	Montag	O	O	O	O
4	,	O	O	O	O
5	25.	O	O	O	O
6	Juni	O	O	O	O
7	,	O	O	O	O
8	wird	O	O	O	O
9	der	O	O	O	O
10	Schriftzug	O	O	O	O
11	vom	O	O	O	O
12	Dach	O	O	O	O
13	geholt	O	O	O	O
14	und	O	O	O	O
15	eingelagert	O	O	O	O
16	.	O	O	O	O

0	Im	O	O	O	O
1	Ort	O	O	O	O
2	bestand	O	O	O	O
3	ein	O	O	O	O
4	Steinbruch	O	O	O	O
5	,	O	O	O	O
6	in	O	O	O	O
7	dem	O	O	O	O
8	Porphyr	O	O	O	O
9	und	O	O	O	O
10	Melaphyr	O	O	O	O
11	abgebaut	O	O	O	O
12	wurde	O	O	O	O
13	.	O	O	O	O

0	Neben	O	O	O	O
1	den	O	O	O	O
2	Siegern	O	O	O	O
3	der	O	O	O	O
4	drei	O	O	O	O
5	höchsten	O	O	O	O
6	Europapokale	B-LOCpart	O	B-LOCpart	O
7	nimmt	O	O	O	O
8	die	O	O	O	O
9	Heimmannschaft	O	O	O	O
10	des	O	O	O	O
11	Austragungsortes	O	O	O	O
12	teil	O	O	O	O
13	,	O	O	O	O
14	zumeist	O	O	O	O
15	ebenfalls	O	O	O	O
16	eine	O	O	O	O
17	europäische	B-LOCderiv	O	B-LOCderiv	O
18	Topmannschaft	O	O	O	O
19	.	O	O	O	O

0	Somit	O	O	O	O
1	können	O	O	O	O
2	Statistiken	O	O	O	O
3	über	O	O	O	O
4	die	O	O	O	O
5	Netzwerkauslastung	O	O	O	O
6	,	O	O	O	O
7	die	O	O	O	O
8	verschiedenen	O	O	O	O
9	Paketarten	O	O	O	O
10	und	O	O	O	O
11	deren	O	O	O	O
12	Inhalt	O	O	O	O
13	protokolliert	O	O	O	O
14	und	O	O	O	O
15	analysiert	O	O	O	O
16	werden	O	O	O	O
17	.	O	O	O	O

0	Das	O	O	O	O
1	ist	O	O	O	O
2	gefährlich	O	O	O	O
3	und	O	O	O	O
4	den	O	O	O	O
5	Menschen	O	O	O	O
6	nicht	O	O	O	O
7	zumutbar	O	O	O	O
8	.	O	O	O	O
9	"	O	O	O	O
10	Der	O	O	O	O
11	mangelnde	O	O	O	O
12	Erfolg	O	O	O	O
13	der	O	O	O	O
14	Riesterrente	B-PERpart	O	O	O
15	zeige	O	O	O	O
16	,	O	O	O	O
17	dass	O	O	O	O
18	die	O	O	O	O
19	zusätzliche	O	O	O	O
20	Altersvorsorge	O	O	O	O
21	auf	O	O	O	O
22	freiwilliger	O	O	O	O
23	Basis	O	O	O	O
24	nicht	O	O	O	O
25	funktioniere	O	O	O	O
26	.	O	O	O	O

0	Einer	O	O	O	O
1	zivilen	O	O	O	O
2	Streifenwagenbesatzung	O	O	O	O
3	war	O	O	O	O
4	der	O	O	O	O
5	Sprinter	O	O	O	O
6	des	O	O	O	O
7	Mannes	O	O	O	O
8	auf	O	O	O	O
9	der	O	O	O	O
10	A	B-LOC	O	B-LOC	O
11	7	I-LOC	O	I-LOC	O
12	aufgefallen	O	O	O	O
13	,	O	O	O	O
14	weil	O	O	O	O
15	dieser	O	O	O	O
16	in	O	O	O	O
17	Schlangenlinien	O	O	O	O
18	unterwegs	O	O	O	O
19	war	O	O	O	O
20	.	O	O	O	O

0	Ostern	O	O	O	O
1	2008	O	O	O	O
2	,	O	O	O	O
3	nachdem	O	O	O	O
4	alle	O	O	O	O
5	Restaurierungsarbeiten	O	O	O	O
6	erledigt	O	O	O	O
7	waren	O	O	O	O
8	,	O	O	O	O
9	wurde	O	O	O	O
10	das	O	O	O	O
11	Gotteshaus	O	O	O	O
12	am	O	O	O	O
13	neuen	O	O	O	O
14	Standort	O	O	O	O
15	wiedereröffnet	O	O	O	O
16	.	O	O	O	O

0	Die	O	O	O	O
1	Stadt	O	O	O	O
2	,	O	O	O	O
3	die	O	O	O	O
4	am	O	O	O	O
5	Oberlauf	O	O	O	O
6	des	O	O	O	O
7	Flusses	O	O	O	O
8	Duero	B-LOC	O	B-LOC	O
9	liegt	O	O	O	O
10	,	O	O	O	O
11	weist	O	O	O	O
12	ein	O	O	O	O
13	reiches	O	O	O	O
14	Erbe	O	O	O	O
15	an	O	O	O	O
16	romanischen	B-OTHderiv	O	B-OTHderiv	O
17	Bauten	O	O	O	O
18	auf	O	O	O	O
19	,	O	O	O	O
20	insbesondere	O	O	O	O
21	Mauern	O	O	O	O
22	und	O	O	O	O
23	Kirchen	O	O	O	O
24	.	O	O	O	O

0	Bleiben	O	O	O	O
1	die	O	O	O	O
2	Blue	B-ORG	O	B-ORG	O
3	Devils	I-ORG	O	I-ORG	O
4	in	O	O	O	O
5	der	O	O	O	O
6	Landesliga	O	O	O	O
7	oder	O	O	O	O
8	öffnet	O	O	O	O
9	sich	O	O	O	O
10	doch	O	O	O	O
11	noch	O	O	O	O
12	das	O	O	O	O
13	Hintertürchen	O	O	O	O
14	zur	O	O	O	O
15	Bayernliga	B-LOCpart	O	B-ORG	O
16	?	O	O	O	O

0	Verteilereinspritzpumpen	O	O	O	O
1	können	O	O	O	O
2	als	O	O	O	O
3	Axial-	O	O	O	O
4	oder	O	O	O	O
5	Radialkolbenpumpen	O	O	O	O
6	ausgeführt	O	O	O	O
7	sein	O	O	O	O
8	.	O	O	O	O

0	Beim	O	O	O	O
1	Drehflügler	O	O	O	O
2	ist	O	O	O	O
3	die	O	O	O	O
4	Fluggeschwindigkeit	O	O	O	O
5	durch	O	O	O	O
6	die	O	O	O	O
7	Aerodynamik	O	O	O	O
8	der	O	O	O	O
9	Rotorblätter	O	O	O	O
10	begrenzt	O	O	O	O
11	:	O	O	O	O
12	Einerseits	O	O	O	O
13	können	O	O	O	O
14	die	O	O	O	O
15	Blattspitzen	O	O	O	O
16	den	O	O	O	O
17	Überschallbereich	O	O	O	O
18	erreichen	O	O	O	O
19	,	O	O	O	O
20	andererseits	O	O	O	O
21	kann	O	O	O	O
22	es	O	O	O	O
23	beim	O	O	O	O
24	Rücklauf	O	O	O	O
25	zum	O	O	O	O
26	Strömungsabriss	O	O	O	O
27	kommen	O	O	O	O
28	.	O	O	O	O

0	Der	O	O	O	O
1	Einzelhandel	O	O	O	O
2	bewegt	O	O	O	O
3	sich	O	O	O	O
4	nach	O	O	O	O
5	Angaben	O	O	O	O
6	Pellengahrs	B-PER	O	B-PER	O
7	ohnehin	O	O	O	O
8	auf	O	O	O	O
9	niedrigem	O	O	O	O
10	Niveau	O	O	O	O
11	und	O	O	O	O
12	die	O	O	O	O
13	Erwartungen	O	O	O	O
14	seien	O	O	O	O
15	gering	O	O	O	O
16	.	O	O	O	O

0	Auf	O	O	O	O
1	Druck	O	O	O	O
2	der	O	O	O	O
3	Birkebeiner	O	O	O	O
4	nahm	O	O	O	O
5	aber	O	O	O	O
6	Philipp	B-PER	O	B-PER	O
7	den	O	O	O	O
8	Königstitel	O	O	O	O
9	nicht	O	O	O	O
10	an	O	O	O	O
11	,	O	O	O	O
12	sondern	O	O	O	O
13	erkannte	O	O	O	O
14	Inge	B-PER	O	B-PER	O
15	als	O	O	O	O
16	Oberkönig	O	O	O	O
17	an	O	O	O	O
18	.	O	O	O	O

0	Wegen	O	O	O	O
1	eines	O	O	O	O
2	Schädelbasisbruches	O	O	O	O
3	musste	O	O	O	O
4	er	O	O	O	O
5	im	O	O	O	O
6	Allgemeinen	B-ORG	O	B-ORG	O
7	Krankenhaus	I-ORG	O	I-ORG	O
8	in	O	O	O	O
9	Linz	B-LOC	O	B-LOC	O
10	operiert	O	O	O	O
11	werden	O	O	O	O
12	und	O	O	O	O
13	war	O	O	O	O
14	fast	O	O	O	O
15	ein	O	O	O	O
16	Jahr	O	O	O	O
17	lang	O	O	O	O
18	arbeitsunfähig	O	O	O	O
19	.	O	O	O	O

0	Zum	O	O	O	O
1	ersten	O	O	O	O
2	Mal	O	O	O	O
3	seit	O	O	O	O
4	der	O	O	O	O
5	im	O	O	O	O
6	Februar	O	O	O	O
7	geschlossenen	O	O	O	O
8	Waffenruhe	O	O	O	O
9	wurde	O	O	O	O
10	die	O	O	O	O
11	Armee	O	O	O	O
12	wieder	O	O	O	O
13	ermächtigt	O	O	O	O
14	,	O	O	O	O
15	radikale	O	O	O	O
16	Palästinenser	O	O	B-LOCderiv	O
17	gezielt	O	O	O	O
18	zu	O	O	O	O
19	töten	O	O	O	O
20	.	O	O	O	O

0	Ein	O	O	O	O
1	solches	O	O	O	O
2	Zentrum	O	O	O	O
3	würde	O	O	O	O
4	die	O	O	O	O
5	deutsch-polnischen	B-LOCderiv	O	B-LOCderiv	O
6	Beziehungen	O	O	O	O
7	sicher	O	O	O	O
8	nicht	O	O	O	O
9	verbessern	O	O	O	O
10	.	O	O	O	O

0	Sie	O	O	O	O
1	werden	O	O	O	O
2	uns	O	O	O	O
3	Nutzer	O	O	O	O
4	mit	O	O	O	O
5	den	O	O	O	O
6	Folgen	O	O	O	O
7	der	O	O	O	O
8	Tragödie	O	O	O	O
9	der	O	O	O	O
10	Allmende	O	O	O	O
11	aus	O	O	O	O
12	dem	O	O	O	O
13	einst	O	O	O	O
14	freien	O	O	O	O
15	Netz	O	O	O	O
16	in	O	O	O	O
17	ein	O	O	O	O
18	virtuelles	O	O	O	O
19	Disneyland	B-LOC	O	O	O
20	locken	O	O	O	O
21	.	O	O	O	O

0	Auch	O	O	O	O
1	wenn	O	O	O	O
2	wir	O	O	O	O
3	alles	O	O	O	O
4	tun	O	O	O	O
5	werden	O	O	O	O
6	,	O	O	O	O
7	um	O	O	O	O
8	sie	O	O	O	O
9	zu	O	O	O	O
10	schlagen	O	O	O	O
11	.	O	O	O	O
12	"	O	O	O	O

0	Lula	B-PER	O	B-PER	O
1	wollte	O	O	O	O
2	auch	O	O	O	O
3	der	O	O	O	O
4	Korruption	O	O	O	O
5	den	O	O	O	O
6	Kampf	O	O	O	O
7	ansagen	O	O	O	O
8	und	O	O	O	O
9	eine	O	O	O	O
10	strenge	O	O	O	O
11	Haushaltspolitik	O	O	O	O
12	anstreben	O	O	O	O
13	.	O	O	O	O

0	1965	O	O	O	O
1	erinnerte	O	O	O	O
2	Hans	B-PER	O	B-PER	O
3	J.	I-PER	O	I-PER	O
4	Reichhardt	I-PER	O	I-PER	O
5	mit	O	O	O	O
6	einer	O	O	O	O
7	Kurzbiografie	O	O	O	O
8	an	O	O	O	O
9	Reuter	B-PER	O	B-PER	O
10	.	O	O	O	O

0	Am	O	O	O	O
1	Mittwoch	O	O	O	O
2	hinderten	O	O	O	O
3	gewaltbereite	O	O	O	O
4	Gruppen	O	O	O	O
5	in	O	O	O	O
6	der	O	O	O	O
7	Stadt	O	O	O	O
8	Sucre	B-LOC	O	B-LOC	O
9	die	O	O	O	O
